Payee Name,Agency,Zip Code,Amount,Payment Description
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,119.52,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,COMMUNITY RELATIONS,18002-5505,598.68,TELEPHONE - OTHER
VERIZON WIRELESS,HOUSING,18002-5505,149.3,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,FAMILY SERVICES,18002-5505,1943.93,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,FAMILY SERVICES,18002-5505,1796.45,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,POLICE,18002-5505,54501.99,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,SOCIAL SERVICES,18002-5505,140.58,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HOMELAND SECURITY,18002-5505,3154.12,OTHER DATA/VOICE COMMUN
VERIZON WIRELESS,HOMELAND SECURITY,18002-5505,3099.86,OTHER DATA/VOICE COMMUN
VERIZON WIRELESS,POLICE,18002-5505,59.29,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,POLICE,18002-5505,60.02,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,POLICE,18002-5505,31.42,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,1196.53,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,59.76,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,49.76,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,467.84,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,668.54,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,615.69,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,4311.76,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,4230.94,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,COMMUNITY RELATIONS,18002-5505,605.75,TELEPHONE - OTHER
VERIZON WIRELESS,COMMUNITY RELATIONS,18002-5505,977.21,TELEPHONE - OTHER
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,56.83,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,593.51,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,93.84,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,661.79,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,51.75,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,SOCIAL SERVICES,18002-5505,1304.19,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,SHERIFF,18002-5505,13778.92,TELEPHONE EQUIPMENT
VERIZON WIRELESS,SHERIFF,18002-5505,14504.28,TELEPHONE EQUIPMENT
VERIZON WIRELESS,FIRE/EMS,18002-5505,7367.98,TELEPHONE - OTHER
VERIZON WIRELESS,FIRE/EMS,18002-5505,646.23,TELEPHONE - OTHER
VERIZON WIRELESS,SOCIAL SERVICES,18002-5505,316.61,TELEPHONE - REGULAR SERVICE
VERIZON WIRELESS,SOCIAL SERVICES,18002-5505,4531.1,TELEPHONE - REGULAR SERVICE
VERIZON WIRELESS,HEALTH,18002-5505,494.26,TELEPHONE - REGULAR SERVICE
VERIZON WIRELESS,ENVIRONMENT,18002-5505,2086.85,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,810.13,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,508.1,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,3099.12,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,1995.21,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,318.63,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,836.4,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HOMELAND SECURITY,18002-5505,3412.51,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CORRECTIONS,18002-5505,4621,TELEPHONE - REGULAR SERVICE
VERIZON WIRELESS,FIRE/EMS,18002-5505,7949.33,TELEPHONE - OTHER
VERIZON WIRELESS,FIRE/EMS,18002-5505,646.23,TELEPHONE - OTHER
VERIZON WIRELESS,ELECTIONS,18002-5505,917.74,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ELECTIONS,18002-5505,1010.96,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,SHERIFF,18002-5505,17528.91,TELEPHONE EQUIPMENT
VERIZON WIRELESS,COMMUNITY RELATIONS,18002-5505,598.68,TELEPHONE - OTHER
VERIZON WIRELESS,COMMUNITY RELATIONS,18002-5505,1556.86,TELEPHONE - OTHER
VERIZON WIRELESS,POLICE,18002-5505,31.42,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,POLICE,18002-5505,59.29,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,POLICE,18002-5505,60.02,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,INFORMATION TECHNOLOGY,18002-5505,2474.63,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,INFORMATION TECHNOLOGY,18002-5505,2492.95,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,SOCIAL SERVICES,18002-5505,1304.19,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,SOCIAL SERVICES,18002-5505,4531.12,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,99.52,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,80.02,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,229.05,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,140.84,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,149.28,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,99.52,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,209.8,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,169.54,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,429.53,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,1466.81,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,119.52,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,POLICE,18002-5505,54719.33,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,494.26,TELEPHONE - REGULAR SERVICE
VERIZON WIRELESS,HOUSING,18002-5505,149.08,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,1785,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,59.76,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,49.76,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,467.84,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,668.54,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,548.15,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,4494.21,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,4334.7,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,SOCIAL SERVICES,18002-5505,316.46,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,2013.74,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,823.69,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,508.1,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,5182.35,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,1995.41,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,318.63,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,836.4,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,249.82,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,401.14,TELEPHONE - REGULAR SERVICE
VERIZON WIRELESS,HEALTH,18002-5505,430.41,TELEPHONE - LONG DISTANCE
VERIZON WIRELESS,HEALTH,18002-5505,200.05,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,160.04,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,268.11,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,49.36,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,160.04,INFORMATION TECHNOLOGY EQUIPMENT NON-CAPITAL
VERIZON WIRELESS,HEALTH,18002-5505,400.1,INFORMATION TECHNOLOGY EQUIPMENT NON-CAPITAL
VERIZON WIRELESS,HEALTH,18002-5505,400.1,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,56.83,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,705.95,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,150.06,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,718.01,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,107.98,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CORRECTIONS,18002-5505,4676.26,TELEPHONE - REGULAR SERVICE
VERIZON WIRELESS,HEALTH,18002-5505,495.96,TELEPHONE - REGULAR SERVICE
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,99.88,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,80.02,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,164.9,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,139.89,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,149.82,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,99.88,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,209.98,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,169.9,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,179.9,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,1511.48,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,119.88,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HOMELAND SECURITY,18002-5505,3099.86,OTHER DATA/VOICE COMMUN
VERIZON WIRELESS,HOMELAND SECURITY,18002-5505,3160.87,OTHER DATA/VOICE COMMUN
VERIZON WIRELESS,HOMELAND SECURITY,18002-5505,50000,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HOMELAND SECURITY,18002-5505,15686.42,OTHER DATA/VOICE COMMUN
VERIZON WIRELESS,HEALTH,18002-5505,40.01,TELEPHONE - REGULAR SERVICE
VERIZON WIRELESS,HEALTH,18002-5505,249.81,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,120.03,TELEPHONE - REGULAR SERVICE
VERIZON WIRELESS,HEALTH,18002-5505,430.41,TELEPHONE - LONG DISTANCE
VERIZON WIRELESS,HEALTH,18002-5505,1.05,TELEPHONE - REGULAR SERVICE
VERIZON WIRELESS,HEALTH,18002-5505,240.06,TELEPHONE - REGULAR SERVICE
VERIZON WIRELESS,HEALTH,18002-5505,200.05,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,160.04,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,240.06,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,40.01,TELEPHONE - REGULAR SERVICE
VERIZON WIRELESS,HEALTH,18002-5505,160.04,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,767.95,INFORMATION TECHNOLOGY EQUIPMENT NON-CAPITAL
VERIZON WIRELESS,HEALTH,18002-5505,400.1,INFORMATION TECHNOLOGY EQUIPMENT NON-CAPITAL
VERIZON WIRELESS,POLICE,18002-5505,59.29,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,POLICE,18002-5505,31.59,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,POLICE,18002-5505,55400.48,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,POLICE,18002-5505,60.02,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,SOCIAL SERVICES,18002-5505,1305.14,TELEPHONE - REGULAR SERVICE
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,56.83,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,705.95,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,150.06,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,445.99,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,107.97,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,INFORMATION TECHNOLOGY,18002-5505,2394.04,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HOMELAND SECURITY,18002-5505,65566.3,OTHER DATA/VOICE COMMUN
VERIZON WIRELESS,HOMELAND SECURITY,18002-5505,3159.46,OTHER DATA/VOICE COMMUN
VERIZON WIRELESS,HOMELAND SECURITY,18002-5505,3104.3,OTHER DATA/VOICE COMMUN
VERIZON WIRELESS,HOMELAND SECURITY,18002-5505,3099.86,OTHER DATA/VOICE COMMUN
VERIZON WIRELESS,HOMELAND SECURITY,18002-5505,3160.79,OTHER DATA/VOICE COMMUN
VERIZON WIRELESS,SOCIAL SERVICES,18002-5505,220.76,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,FIRE/EMS,18002-5505,7625.37,TELEPHONE - OTHER
VERIZON WIRELESS,FIRE/EMS,18002-5505,646.23,TELEPHONE - OTHER
VERIZON WIRELESS,COMMUNITY RELATIONS,18002-5505,600.48,TELEPHONE - OTHER
VERIZON WIRELESS,COMMUNITY RELATIONS,18002-5505,1638.9,TELEPHONE - OTHER
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,1237.13,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,59.94,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,49.94,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,469.48,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,670.87,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,549.92,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,5783.53,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,4815.38,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,FAMILY SERVICES,18002-5505,1737.1,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,FAMILY SERVICES,18002-5505,1746.69,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,FAMILY SERVICES,18002-5505,1750.11,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HOUSING,18002-5505,149.73,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,SOCIAL SERVICES,18002-5505,4540.03,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,SOCIAL SERVICES,18002-5505,317.36,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,2025.54,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,799.52,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,532.03,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,2238.43,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,3781.32,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,342.1,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,839.1,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ELECTIONS,18002-5505,970.2,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,SHERIFF,18002-5505,14290.62,TELEPHONE EQUIPMENT
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,99.88,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,80.02,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,245.81,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,139.89,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,149.82,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,99.88,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,209.98,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,169.9,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,179.9,OTHER OPERATING SUPPLIES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,1453.75,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,COUNTY COUNCIL,18002-5505,119.88,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,495.96,TELEPHONE - REGULAR SERVICE
VERIZON WIRELESS,POLICE,18002-5505,55832.51,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,POLICE,18002-5505,59.29,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,POLICE,18002-5505,31.59,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,POLICE,18002-5505,60.04,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HOUSING,18002-5505,149.73,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,56.83,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,705.95,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,150.06,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,430.9,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CENTRAL SERVICES,18002-5505,107.97,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,CORRECTIONS,18002-5505,4577.08,TELEPHONE - REGULAR SERVICE
VERIZON WIRELESS,INFORMATION TECHNOLOGY,18002-5505,2433.88,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,SOCIAL SERVICES,18002-5505,190.88,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,SOCIAL SERVICES,18002-5505,1305.14,TELEPHONE - REGULAR SERVICE
VERIZON WIRELESS,SOCIAL SERVICES,18002-5505,4540.17,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,FIRE/EMS,18002-5505,7622.83,TELEPHONE - OTHER
VERIZON WIRELESS,FIRE/EMS,18002-5505,646.23,TELEPHONE - OTHER
VERIZON WIRELESS,ENVIRONMENT,18002-5505,2001.27,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,799.44,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,509.54,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,2216.07,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,1611.82,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,319.61,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,ENVIRONMENT,18002-5505,839.1,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,249.81,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,401.15,TELEPHONE - REGULAR SERVICE
VERIZON WIRELESS,HEALTH,18002-5505,430.41,TELEPHONE - LONG DISTANCE
VERIZON WIRELESS,HEALTH,18002-5505,320.08,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,160.04,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,120.03,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,40.01,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,160.04,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HEALTH,18002-5505,329.28,INFORMATION TECHNOLOGY EQUIPMENT NON-CAPITAL
VERIZON WIRELESS,HEALTH,18002-5505,600.15,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HOMELAND SECURITY,18002-5505,3116.88,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HOMELAND SECURITY,18002-5505,3160.81,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HOMELAND SECURITY,18002-5505,66007.83,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,HOMELAND SECURITY,18002-5505,3081.63,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,1323.76,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,59.94,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,72.43,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,469.46,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,670.87,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,572.41,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,4966.84,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,"PERMITTING, INSPECTIONS & ENFORCEMENT",18002-5505,4603.42,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,SOCIAL SERVICES,18002-5505,317.36,TELEPHONE - WIRELESS/CELL PHONE CHARGES
VERIZON WIRELESS,SHERIFF,18002-5505,14455.82,TELEPHONE EQUIPMENT
